# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "gene" "-g" "gene_id" "-a" "data/raw_external/NCTC8325.gff3.gz" "-o" "results/tables/counts.tsv" "intermediate/SRR935090.sorted.bam" "intermediate/SRR935091.sorted.bam" "intermediate/SRR935092.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	intermediate/SRR935090.sorted.bam	intermediate/SRR935091.sorted.bam	intermediate/SRR935092.sorted.bam
SAOUHSC_02504	Chromosome	2313310	2313519	-	210	12	5	14
SAOUHSC_02505	Chromosome	2313509	2313943	-	435	27	8	35
SAOUHSC_02506	Chromosome	2313946	2314599	-	654	53	19	42
SAOUHSC_02507	Chromosome	2314623	2314976	-	354	19	12	26
SAOUHSC_02508	Chromosome	2315005	2315283	-	279	26	5	32
SAOUHSC_02509	Chromosome	2315350	2316183	-	834	90	32	123
SAOUHSC_02510	Chromosome	2316216	2316491	-	276	25	3	28
SAOUHSC_02511	Chromosome	2316491	2317114	-	624	53	21	67
SAOUHSC_02512	Chromosome	2317141	2317803	-	663	61	17	81
SAOUHSC_02515	Chromosome	2318496	2318885	+	390	1	0	6
SAOUHSC_02516	Chromosome	2319077	2320255	-	1179	19	8	9
SAOUHSC_02517	Chromosome	2320524	2322659	-	2136	3	3	7
SAOUHSC_02518	Chromosome	2322685	2322780	-	96	0	0	0
SAOUHSC_02519	Chromosome	2322846	2323733	+	888	0	0	7
SAOUHSC_02520	Chromosome	2323914	2324777	+	864	9	18	9
SAOUHSC_02521	Chromosome	2324894	2325025	-	132	0	2	4
SAOUHSC_02522	Chromosome	2325196	2326086	-	891	1	3	1
SAOUHSC_02523	Chromosome	2326237	2326401	+	165	1	0	1
SAOUHSC_02524	Chromosome	2326646	2326963	+	318	2	2	4
SAOUHSC_02525	Chromosome	2327150	2330317	-	3168	3	4	1
SAOUHSC_02527	Chromosome	2330434	2331699	-	1266	5	2	14
SAOUHSC_02528	Chromosome	2332088	2332339	+	252	0	0	1
SAOUHSC_02529	Chromosome	2332331	2333095	-	765	1	0	0
SAOUHSC_02530	Chromosome	2333257	2333697	+	441	0	0	0
SAOUHSC_02531	Chromosome	2333690	2334901	+	1212	0	0	1
SAOUHSC_02532	Chromosome	2335005	2335355	-	351	0	1	2
SAOUHSC_02533	Chromosome	2335481	2335651	+	171	0	0	0
SAOUHSC_02534	Chromosome	2335708	2335851	-	144	0	0	0
SAOUHSC_02535	Chromosome	2335823	2335942	-	120	0	0	0
SAOUHSC_02536	Chromosome	2336046	2337068	-	1023	3	0	5
SAOUHSC_02537	Chromosome	2337088	2337687	-	600	1	0	0
SAOUHSC_02538	Chromosome	2337694	2337927	-	234	0	0	0
SAOUHSC_02540	Chromosome	2337933	2338379	-	447	0	2	1
SAOUHSC_02541	Chromosome	2338393	2338878	-	486	1	0	1
SAOUHSC_02542	Chromosome	2338875	2340134	-	1260	0	0	4
SAOUHSC_02543	Chromosome	2340197	2340691	+	495	1	1	1
SAOUHSC_02544	Chromosome	2340693	2341199	-	507	0	0	1
SAOUHSC_02545	Chromosome	2341230	2342234	-	1005	2	0	1
SAOUHSC_02546	Chromosome	2342404	2343009	-	606	0	0	1
SAOUHSC_02547	Chromosome	2343010	2343681	-	672	2	1	0
SAOUHSC_02549	Chromosome	2343695	2344477	-	783	2	0	1
SAOUHSC_02550	Chromosome	2344767	2345564	+	798	3	0	3
SAOUHSC_02551	Chromosome	2345736	2346506	-	771	0	0	2
SAOUHSC_02552	Chromosome	2346578	2347132	-	555	0	0	2
SAOUHSC_02553	Chromosome	2347253	2348194	-	942	0	0	0
SAOUHSC_02554	Chromosome	2348593	2349501	-	909	6	0	6
SAOUHSC_02555	Chromosome	2349715	2349891	-	177	0	0	0
SAOUHSC_02556	Chromosome	2350014	2350880	-	867	1	1	1
SAOUHSC_02557	Chromosome	2351097	2351987	-	891	0	1	0
SAOUHSC_02558	Chromosome	2352262	2352564	+	303	0	0	0
SAOUHSC_02559	Chromosome	2352578	2352988	+	411	0	0	0
SAOUHSC_02561	Chromosome	2352985	2354700	+	1716	0	0	0
EBG00001047335	Chromosome	2353136	2353438	+	303	0	0	0
SAOUHSC_02562	Chromosome	2354713	2355165	+	453	0	1	0
SAOUHSC_02563	Chromosome	2355158	2355847	+	690	0	0	0
SAOUHSC_02564	Chromosome	2355860	2356474	+	615	1	0	2
SAOUHSC_02565	Chromosome	2356474	2357310	+	837	0	0	1
SAOUHSC_02566	Chromosome	2357499	2357846	-	348	9	0	17
SAOUHSC_02567	Chromosome	2358144	2358323	+	180	0	0	0
SAOUHSC_02568	Chromosome	2358274	2358600	-	327	1	1	2
SAOUHSC_02569	Chromosome	2358664	2359407	-	744	0	0	0
SAOUHSC_02570	Chromosome	2359433	2361388	-	1956	0	0	0
SAOUHSC_02571	Chromosome	2361998	2362801	+	804	39	14	82
SAOUHSC_02572	Chromosome	2362818	2363060	-	243	1	1	0
SAOUHSC_02573	Chromosome	2363234	2364634	-	1401	2	0	7
SAOUHSC_02574	Chromosome	2364729	2365811	-	1083	3	2	7
SAOUHSC_02575	Chromosome	2366059	2366481	+	423	0	0	2
SAOUHSC_02576	Chromosome	2366718	2367218	+	501	3	1	12
SAOUHSC_A02445	Chromosome	2367266	2367523	+	258	0	1	0
SAOUHSC_02577	Chromosome	2367580	2368533	+	954	4	3	11
SAOUHSC_02579	Chromosome	2368625	2369749	-	1125	2	0	5
SAOUHSC_02580	Chromosome	2370060	2370698	-	639	6	0	9
SAOUHSC_A02450	Chromosome	2370858	2371091	-	234	2	0	4
SAOUHSC_02581	Chromosome	2371319	2371792	-	474	1	1	5
SAOUHSC_02582	Chromosome	2371792	2374746	-	2955	14	0	10
SAOUHSC_02583	Chromosome	2375348	2376271	-	924	2	0	0
SAOUHSC_02584	Chromosome	2376428	2377225	-	798	0	0	0
EBG00001047310	Chromosome	2377319	2377462	+	144	0	0	0
SAOUHSC_02585	Chromosome	2377610	2378302	+	693	0	1	2
SAOUHSC_02586	Chromosome	2378658	2378972	+	315	0	0	0
SAOUHSC_02587	Chromosome	2378949	2379686	-	738	3	0	7
SAOUHSC_02588	Chromosome	2379510	2380064	+	555	0	0	0
SAOUHSC_02589	Chromosome	2380509	2381381	+	873	3	2	3
SAOUHSC_02590	Chromosome	2381768	2383147	-	1380	6	3	14
SAOUHSC_02591	Chromosome	2383427	2383783	+	357	1	1	3
SAOUHSC_02592	Chromosome	2383780	2383965	+	186	0	0	0
SAOUHSC_02593	Chromosome	2384061	2384252	-	192	0	0	0
SAOUHSC_02594	Chromosome	2384263	2384898	-	636	1	1	1
SAOUHSC_02595	Chromosome	2384973	2385890	-	918	2	0	0
SAOUHSC_02596	Chromosome	2386157	2386687	+	531	0	0	0
SAOUHSC_02597	Chromosome	2386753	2388357	-	1605	0	0	1
SAOUHSC_02599	Chromosome	2388687	2389451	+	765	0	3	1
SAOUHSC_02600	Chromosome	2389509	2390015	-	507	0	6	2
SAOUHSC_02601	Chromosome	2390182	2391393	-	1212	2	4	2
SAOUHSC_02602	Chromosome	2391278	2391637	+	360	0	0	1
SAOUHSC_02603	Chromosome	2391720	2392289	-	570	0	1	0
SAOUHSC_02604	Chromosome	2392776	2393657	-	882	1	0	2
SAOUHSC_02605	Chromosome	2393768	2394889	-	1122	1	0	0
SAOUHSC_02606	Chromosome	2395166	2396404	-	1239	0	0	1
SAOUHSC_02607	Chromosome	2396404	2398065	-	1662	0	0	0
SAOUHSC_02608	Chromosome	2398225	2399109	+	885	0	0	0
SAOUHSC_02609	Chromosome	2399531	2399950	+	420	0	0	0
SAOUHSC_02610	Chromosome	2400206	2401141	-	936	0	1	1
SAOUHSC_02611	Chromosome	2401431	2402690	+	1260	9	7	24
SAOUHSC_02612	Chromosome	2402756	2403442	-	687	1	2	2
SAOUHSC_02613	Chromosome	2403616	2404269	+	654	2	0	1
SAOUHSC_A02483	Chromosome	2404293	2404481	+	189	2	0	1
SAOUHSC_02614	Chromosome	2404505	2405524	-	1020	3	0	8
SAOUHSC_02615	Chromosome	2405554	2405880	-	327	2	0	2
SAOUHSC_02616	Chromosome	2405929	2406114	-	186	0	0	0
SAOUHSC_02618	Chromosome	2406098	2407330	-	1233	1	3	2
SAOUHSC_02619	Chromosome	2407323	2408222	-	900	1	1	0
SAOUHSC_02620	Chromosome	2408453	2409100	-	648	2	1	2
SAOUHSC_02621	Chromosome	2409499	2410107	+	609	1	0	0
SAOUHSC_02622	Chromosome	2410444	2411652	+	1209	2	0	5
SAOUHSC_02623	Chromosome	2411700	2412749	-	1050	4	1	11
SAOUHSC_02624	Chromosome	2412780	2413727	-	948	1	0	3
SAOUHSC_02625	Chromosome	2413824	2414315	+	492	2	2	2
SAOUHSC_02626	Chromosome	2414312	2414731	+	420	3	2	2
SAOUHSC_02627	Chromosome	2414839	2415741	-	903	0	3	4
SAOUHSC_02628	Chromosome	2415967	2416605	+	639	0	1	5
SAOUHSC_02629	Chromosome	2416851	2418782	-	1932	3	2	8
SAOUHSC_02630	Chromosome	2418795	2419442	-	648	0	0	1
SAOUHSC_02631	Chromosome	2419563	2420114	+	552	4	0	1
SAOUHSC_02632	Chromosome	2420344	2420631	-	288	0	0	0
SAOUHSC_02633	Chromosome	2420613	2421551	-	939	1	0	0
SAOUHSC_02634	Chromosome	2421661	2421789	-	129	0	0	0
SAOUHSC_02635	Chromosome	2421820	2423202	-	1383	1	0	8
SAOUHSC_A02503	Chromosome	2423112	2423381	+	270	0	0	0
SAOUHSC_02636	Chromosome	2423442	2423618	-	177	0	0	0
SAOUHSC_02637	Chromosome	2423661	2423897	-	237	2	1	1
SAOUHSC_02638	Chromosome	2424092	2425060	+	969	3	0	1
SAOUHSC_A02505	Chromosome	2425299	2425460	-	162	0	0	0
SAOUHSC_02639	Chromosome	2425635	2425991	+	357	0	0	1
SAOUHSC_02640	Chromosome	2426131	2426796	-	666	0	0	0
SAOUHSC_02641	Chromosome	2426796	2427851	-	1056	0	0	1
SAOUHSC_02643	Chromosome	2427987	2428661	+	675	0	0	0
SAOUHSC_02644	Chromosome	2428654	2430027	+	1374	0	0	2
SAOUHSC_02645	Chromosome	2430190	2430633	+	444	1	1	0
SAOUHSC_02646	Chromosome	2430630	2431085	+	456	2	0	1
SAOUHSC_02647	Chromosome	2431151	2432629	-	1479	4	4	3
SAOUHSC_02648	Chromosome	2433010	2434608	-	1599	6	1	6
SAOUHSC_02649	Chromosome	2434925	2436598	+	1674	2	0	3
SAOUHSC_02650	Chromosome	2436751	2437380	-	630	1	7	5
SAOUHSC_02651	Chromosome	2437694	2438209	-	516	1	0	0
SAOUHSC_02652	Chromosome	2438502	2439404	+	903	4	0	7
SAOUHSC_02653	Chromosome	2439450	2439785	-	336	1	1	0
SAOUHSC_02654	Chromosome	2439887	2440921	-	1035	0	0	0
SAOUHSC_02655	Chromosome	2440932	2441048	-	117	0	0	0
SAOUHSC_02656	Chromosome	2441153	2441584	-	432	0	1	1
SAOUHSC_02657	Chromosome	2441636	2441728	+	93	0	0	0
SAOUHSC_02658	Chromosome	2441791	2443068	-	1278	1	0	0
SAOUHSC_02659	Chromosome	2443229	2443852	+	624	1	0	2
SAOUHSC_02660	Chromosome	2443898	2444842	+	945	3	0	6
SAOUHSC_02661	Chromosome	2444928	2446178	-	1251	0	0	0
SAOUHSC_02662	Chromosome	2446156	2446371	-	216	0	0	0
SAOUHSC_02663	Chromosome	2446357	2446938	+	582	0	0	2
SAOUHSC_02664	Chromosome	2448426	2450531	+	2106	1	1	2
SAOUHSC_02665	Chromosome	2450602	2451024	+	423	2	1	0
SAOUHSC_02666	Chromosome	2451289	2451645	+	357	0	3	5
SAOUHSC_02667	Chromosome	2452049	2453326	-	1278	12	7	16
SAOUHSC_02668	Chromosome	2453508	2453873	-	366	1	0	1
SAOUHSC_02669	Chromosome	2454271	2454717	+	447	3	0	8
SAOUHSC_02670	Chromosome	2454933	2455361	+	429	4	0	4
SAOUHSC_02671	Chromosome	2455468	2456637	-	1170	0	0	2
SAOUHSC_02672	Chromosome	2457007	2457645	+	639	0	0	0
SAOUHSC_02673	Chromosome	2457715	2457921	+	207	0	0	0
SAOUHSC_02674	Chromosome	2457900	2458640	+	741	0	0	0
SAOUHSC_02675	Chromosome	2458898	2459500	-	603	1	0	0
SAOUHSC_02676	Chromosome	2459574	2460608	-	1035	4	0	2
SAOUHSC_02677	Chromosome	2460632	2461084	-	453	1	0	1
SAOUHSC_02678	Chromosome	2461104	2461781	-	678	0	1	0
SAOUHSC_02679	Chromosome	2461774	2462364	-	591	0	0	0
SAOUHSC_02680	Chromosome	2462342	2463787	-	1446	0	1	0
SAOUHSC_02681	Chromosome	2463891	2467580	-	3690	0	0	0
SAOUHSC_02682	Chromosome	2467889	2468866	-	978	0	1	0
SAOUHSC_02683	Chromosome	2468857	2469171	-	315	0	0	0
SAOUHSC_02684	Chromosome	2469175	2471580	-	2406	0	0	0
SAOUHSC_02685	Chromosome	2471646	2472377	-	732	0	0	0
SAOUHSC_02686	Chromosome	2472607	2473143	-	537	0	0	2
SAOUHSC_02687	Chromosome	2473376	2474200	-	825	2	2	5
SAOUHSC_02688	Chromosome	2474417	2474599	-	183	1	0	0
SAOUHSC_02689	Chromosome	2474683	2475150	-	468	0	0	0
SAOUHSC_02690	Chromosome	2475336	2476886	-	1551	0	0	10
SAOUHSC_02691	Chromosome	2477181	2477447	-	267	2	0	1
SAOUHSC_02692	Chromosome	2477447	2477698	-	252	0	0	1
SAOUHSC_02693	Chromosome	2477863	2477964	-	102	0	0	0
SAOUHSC_02694	Chromosome	2477971	2478570	-	600	0	0	3
SAOUHSC_02695	Chromosome	2478589	2478939	-	351	1	0	0
SAOUHSC_02696	Chromosome	2479206	2480456	+	1251	0	0	1
SAOUHSC_02697	Chromosome	2480553	2481284	-	732	14	6	9
SAOUHSC_02698	Chromosome	2481281	2482000	-	720	12	0	9
SAOUHSC_02699	Chromosome	2481981	2482760	-	780	9	1	14
SAOUHSC_02700	Chromosome	2482881	2484239	-	1359	1	0	0
SAOUHSC_02701	Chromosome	2484250	2484393	-	144	0	1	0
SAOUHSC_02702	Chromosome	2484494	2484598	+	105	0	0	2
SAOUHSC_02703	Chromosome	2484752	2485438	-	687	13	8	2
SAOUHSC_02704	Chromosome	2485765	2486631	-	867	2	1	3
SAOUHSC_02705	Chromosome	2487184	2487288	-	105	0	0	0
SAOUHSC_02706	Chromosome	2487383	2488693	+	1311	7	2	12
SAOUHSC_02707	Chromosome	2488633	2488815	-	183	0	0	0
SAOUHSC_02708	Chromosome	2489229	2490158	+	930	1	0	0
SAOUHSC_02709	Chromosome	2490726	2491673	+	948	0	0	0
SAOUHSC_02710	Chromosome	2491675	2492652	+	978	0	1	0
SAOUHSC_02711	Chromosome	2492704	2493171	-	468	0	0	0
SAOUHSC_02712	Chromosome	2493182	2493874	-	693	0	0	0
SAOUHSC_02713	Chromosome	2493885	2495000	-	1116	0	0	1
SAOUHSC_02714	Chromosome	2494978	2495985	-	1008	0	0	0
SAOUHSC_02715	Chromosome	2495987	2497345	-	1359	0	0	0
SAOUHSC_02716	Chromosome	2497323	2498009	-	687	0	1	0
SAOUHSC_A02577	Chromosome	2498063	2498230	-	168	0	0	0
EBG00001047235	Chromosome	2498109	2498395	-	287	0	0	0
SAOUHSC_02717	Chromosome	2498230	2498373	-	144	0	0	0
SAOUHSC_02718	Chromosome	2498461	2500194	-	1734	2	0	0
SAOUHSC_02719	Chromosome	2500219	2501982	-	1764	0	0	0
SAOUHSC_02720	Chromosome	2502476	2502583	-	108	0	0	0
EBG00001047416	Chromosome	2502578	2502674	-	97	0	0	0
SAOUHSC_02721	Chromosome	2502610	2502717	-	108	0	0	0
SAOUHSC_02722	Chromosome	2502851	2503237	-	387	0	0	0
SAOUHSC_02723	Chromosome	2503505	2504647	+	1143	4	9	1
SAOUHSC_02724	Chromosome	2504707	2505366	+	660	1	4	3
SAOUHSC_02725	Chromosome	2505548	2506759	+	1212	7	3	7
SAOUHSC_02726	Chromosome	2506882	2507355	-	474	0	0	1
SAOUHSC_02727	Chromosome	2507555	2508124	+	570	0	0	1
SAOUHSC_02728	Chromosome	2508187	2508993	-	807	0	0	0
SAOUHSC_02729	Chromosome	2509280	2510689	+	1410	0	1	0
SAOUHSC_02731	Chromosome	2510827	2512905	+	2079	4	0	4
SAOUHSC_02732	Chromosome	2512984	2513085	-	102	0	0	0
SAOUHSC_02733	Chromosome	2513045	2514874	-	1830	4	1	7
SAOUHSC_02734	Chromosome	2514968	2515072	-	105	0	0	0
SAOUHSC_02736	Chromosome	2515106	2516602	+	1497	3	2	2
SAOUHSC_02737	Chromosome	2516694	2517545	-	852	4	7	10
SAOUHSC_02738	Chromosome	2517701	2517898	+	198	0	0	0
SAOUHSC_02739	Chromosome	2517867	2518802	-	936	5	7	0
SAOUHSC_02740	Chromosome	2519028	2520428	-	1401	6	43	9
SAOUHSC_02741	Chromosome	2520722	2521417	-	696	1	1	0
SAOUHSC_02742	Chromosome	2521417	2522358	-	942	0	0	0
SAOUHSC_02743	Chromosome	2522375	2523010	-	636	0	1	0
SAOUHSC_02744	Chromosome	2523007	2524233	-	1227	0	0	2
SAOUHSC_02745	Chromosome	2524560	2524679	-	120	0	0	0
SAOUHSC_02746	Chromosome	2524759	2524899	-	141	0	0	0
SAOUHSC_02747	Chromosome	2524903	2525502	-	600	0	2	1
SAOUHSC_02750	Chromosome	2525682	2527319	+	1638	0	4	0
SAOUHSC_02751	Chromosome	2527927	2529279	+	1353	2	1	1
SAOUHSC_02752	Chromosome	2529341	2530468	-	1128	3	1	4
SAOUHSC_02753	Chromosome	2530924	2531700	-	777	0	0	0
SAOUHSC_02754	Chromosome	2531693	2532355	-	663	0	0	1
SAOUHSC_02755	Chromosome	2532603	2533679	-	1077	1	4	5
SAOUHSC_02756	Chromosome	2534034	2534300	-	267	0	0	2
SAOUHSC_02757	Chromosome	2534300	2534557	-	258	2	1	4
SAOUHSC_02758	Chromosome	2534663	2534857	-	195	0	0	0
SAOUHSC_02759	Chromosome	2534916	2535371	+	456	2	0	14
SAOUHSC_02760	Chromosome	2535539	2537116	-	1578	4	2	2
SAOUHSC_02761	Chromosome	2537311	2538060	+	750	0	4	1
SAOUHSC_02762	Chromosome	2538284	2539477	-	1194	0	1	0
SAOUHSC_02763	Chromosome	2539489	2540238	-	750	0	0	1
SAOUHSC_02764	Chromosome	2540231	2541046	-	816	0	0	0
SAOUHSC_02765	Chromosome	2541043	2541912	-	870	0	0	1
SAOUHSC_02766	Chromosome	2541909	2542844	-	936	0	0	2
SAOUHSC_02767	Chromosome	2542857	2544455	-	1599	3	0	2
SAOUHSC_02768	Chromosome	2544598	2545812	-	1215	0	0	0
SAOUHSC_02769	Chromosome	2545892	2546710	-	819	0	0	0
SAOUHSC_02770	Chromosome	2546721	2547542	-	822	0	0	1
SAOUHSC_02771	Chromosome	2548409	2548774	-	366	0	0	0
SAOUHSC_02772	Chromosome	2549037	2549675	-	639	1	0	0
SAOUHSC_02773	Chromosome	2550088	2551626	+	1539	5	0	7
SAOUHSC_02774	Chromosome	2551738	2552160	-	423	0	0	0
SAOUHSC_02775	Chromosome	2552612	2553031	-	420	1	0	0
SAOUHSC_02776	Chromosome	2553049	2553468	-	420	0	0	0
SAOUHSC_A02635	Chromosome	2553422	2553643	+	222	0	0	0
SAOUHSC_02777	Chromosome	2553735	2554157	-	423	1	0	1
SAOUHSC_02778	Chromosome	2554408	2555103	-	696	1	0	0
SAOUHSC_02779	Chromosome	2555392	2555673	+	282	0	0	1
SAOUHSC_02780	Chromosome	2555609	2555794	+	186	0	0	0
SAOUHSC_02781	Chromosome	2555933	2556124	-	192	0	0	1
EBG00001047298	Chromosome	2556335	2556409	-	75	0	0	0
SAOUHSC_02782	Chromosome	2556559	2556681	+	123	0	0	0
SAOUHSC_02783	Chromosome	2556685	2557479	-	795	0	0	0
SAOUHSC_02784	Chromosome	2558015	2558302	-	288	0	0	0
SAOUHSC_02785	Chromosome	2558305	2558631	-	327	0	0	0
SAOUHSC_02786	Chromosome	2558631	2558924	-	294	0	1	0
SAOUHSC_02787	Chromosome	2558843	2559955	-	1113	0	1	0
SAOUHSC_02788	Chromosome	2559952	2560737	-	786	0	0	0
SAOUHSC_02789	Chromosome	2560849	2561550	-	702	0	0	1
SAOUHSC_02790	Chromosome	2561928	2564789	-	2862	4	0	7
SAOUHSC_02791	Chromosome	2564791	2565183	-	393	0	0	0
SAOUHSC_02793	Chromosome	2565300	2567108	+	1809	3	2	3
SAOUHSC_02794	Chromosome	2567392	2567658	+	267	0	1	1
SAOUHSC_02795	Chromosome	2567802	2568110	+	309	0	0	0
SAOUHSC_02796	Chromosome	2568218	2568451	-	234	0	0	0
SAOUHSC_02797	Chromosome	2568432	2569625	-	1194	0	0	2
SAOUHSC_02798	Chromosome	2570009	2574892	-	4884	3	0	1
SAOUHSC_02799	Chromosome	2575197	2575517	-	321	0	0	0
SAOUHSC_02800	Chromosome	2575879	2576622	+	744	0	0	0
SAOUHSC_02801	Chromosome	2576833	2577615	-	783	1	0	4
SAOUHSC_02802	Chromosome	2577879	2580632	-	2754	6	1	6
SAOUHSC_02803	Chromosome	2581383	2584355	-	2973	0	1	0
SAOUHSC_02804	Chromosome	2584423	2584524	-	102	0	0	0
SAOUHSC_02805	Chromosome	2584573	2584875	-	303	0	0	0
SAOUHSC_02806	Chromosome	2584907	2586265	-	1359	0	1	1
SAOUHSC_02808	Chromosome	2586382	2587935	-	1554	0	0	1
SAOUHSC_02809	Chromosome	2587959	2588639	-	681	0	0	0
SAOUHSC_02810	Chromosome	2588793	2589557	-	765	2	0	6
SAOUHSC_02811	Chromosome	2589722	2590414	-	693	0	0	1
SAOUHSC_02812	Chromosome	2590645	2591061	-	417	0	1	0
SAOUHSC_02813	Chromosome	2591200	2592045	-	846	0	2	0
SAOUHSC_02814	Chromosome	2591843	2593093	-	1251	0	3	1
SAOUHSC_02815	Chromosome	2593502	2594779	-	1278	3	0	4
SAOUHSC_02816	Chromosome	2595326	2595937	+	612	0	0	0
SAOUHSC_02817	Chromosome	2595946	2596044	-	99	0	0	0
SAOUHSC_02818	Chromosome	2596034	2597197	-	1164	0	0	0
SAOUHSC_02819	Chromosome	2597190	2597648	-	459	0	0	0
SAOUHSC_02820	Chromosome	2598082	2598777	+	696	7	0	7
SAOUHSC_02821	Chromosome	2598779	2599549	+	771	5	0	2
SAOUHSC_02822	Chromosome	2599922	2601886	+	1965	0	1	1
SAOUHSC_A02680	Chromosome	2601899	2602111	+	213	0	0	0
EBG00001047332	Chromosome	2601920	2602009	+	90	0	0	0
SAOUHSC_02823	Chromosome	2602404	2603309	+	906	2	1	4
SAOUHSC_02824	Chromosome	2603414	2604007	-	594	0	0	0
SAOUHSC_02825	Chromosome	2604029	2604901	-	873	0	0	0
SAOUHSC_02826	Chromosome	2605075	2605509	-	435	1	1	2
SAOUHSC_02827	Chromosome	2605736	2606020	+	285	0	0	1
SAOUHSC_02828	Chromosome	2606191	2606997	+	807	1	0	0
SAOUHSC_02829	Chromosome	2607117	2607788	-	672	2	0	3
SAOUHSC_02830	Chromosome	2608103	2609050	+	948	2	4	2
SAOUHSC_02831	Chromosome	2609299	2610099	-	801	0	1	0
SAOUHSC_02832	Chromosome	2610420	2611055	+	636	0	0	0
SAOUHSC_02833	Chromosome	2611061	2611792	+	732	0	0	0
SAOUHSC_02834	Chromosome	2611952	2612572	-	621	1	0	3
SAOUHSC_02836	Chromosome	2612766	2613257	+	492	3	0	1
SAOUHSC_02837	Chromosome	2613695	2613865	-	171	0	0	0
SAOUHSC_02838	Chromosome	2613927	2614025	-	99	0	0	0
SAOUHSC_02839	Chromosome	2614044	2614943	-	900	0	0	2
SAOUHSC_02840	Chromosome	2614957	2615637	-	681	0	0	1
SAOUHSC_02841	Chromosome	2615640	2616635	-	996	0	1	1
SAOUHSC_02842	Chromosome	2617234	2617437	+	204	0	0	0
SAOUHSC_02843	Chromosome	2617620	2618555	+	936	3	1	1
SAOUHSC_02844	Chromosome	2618637	2619605	-	969	1	0	6
SAOUHSC_02845	Chromosome	2619738	2620082	-	345	0	0	1
SAOUHSC_02846	Chromosome	2620124	2620534	-	411	0	0	0
SAOUHSC_02848	Chromosome	2620914	2622980	-	2067	4	0	3
SAOUHSC_02849	Chromosome	2623281	2625020	-	1740	5	0	37
SAOUHSC_02850	Chromosome	2625067	2625756	-	690	0	0	20
SAOUHSC_02851	Chromosome	2625749	2626144	-	396	0	0	3
SAOUHSC_02852	Chromosome	2626357	2627184	-	828	3	0	0
SAOUHSC_02853	Chromosome	2627402	2627620	+	219	20	35	47
EBG00001047326	Chromosome	2627630	2627682	-	53	0	0	0
SAOUHSC_02855	Chromosome	2628010	2628441	+	432	1	2	4
SAOUHSC_02856	Chromosome	2628706	2628810	-	105	0	0	0
SAOUHSC_02857	Chromosome	2628973	2629107	-	135	0	0	0
SAOUHSC_02858	Chromosome	2629201	2629458	-	258	0	0	1
SAOUHSC_02859	Chromosome	2630037	2631314	-	1278	2	2	6
SAOUHSC_02860	Chromosome	2631568	2632734	+	1167	11	7	30
SAOUHSC_02861	Chromosome	2632904	2633425	-	522	0	0	0
SAOUHSC_02862	Chromosome	2633834	2635939	+	2106	1	0	0
SAOUHSC_02863	Chromosome	2636008	2636178	-	171	0	0	0
SAOUHSC_02864	Chromosome	2636191	2638185	-	1995	0	0	1
SAOUHSC_02865	Chromosome	2638197	2638424	-	228	0	0	0
SAOUHSC_02866	Chromosome	2638640	2641108	-	2469	1	0	8
SAOUHSC_02867	Chromosome	2641274	2641822	+	549	0	0	1
SAOUHSC_02868	Chromosome	2641899	2642066	-	168	0	0	0
SAOUHSC_02869	Chromosome	2642178	2643722	-	1545	1	0	4
SAOUHSC_02871	Chromosome	2643912	2644511	-	600	0	0	1
SAOUHSC_02872	Chromosome	2644750	2644941	+	192	0	0	0
SAOUHSC_02873	Chromosome	2645181	2647589	+	2409	3	0	4
SAOUHSC_02874	Chromosome	2647869	2648075	+	207	1	0	3
SAOUHSC_02875	Chromosome	2648165	2649163	-	999	1	0	0
SAOUHSC_02876	Chromosome	2649186	2650340	-	1155	0	0	1
SAOUHSC_02877	Chromosome	2650767	2652275	-	1509	0	0	0
SAOUHSC_02879	Chromosome	2652287	2653150	-	864	0	1	0
SAOUHSC_02880	Chromosome	2653187	2654314	-	1128	0	0	0
SAOUHSC_02881	Chromosome	2654320	2655813	-	1494	0	1	0
SAOUHSC_02882	Chromosome	2655806	2656294	-	489	0	0	0
SAOUHSC_02883	Chromosome	2656469	2657236	-	768	3	2	1
SAOUHSC_02885	Chromosome	2657597	2659408	-	1812	12	17	15
SAOUHSC_02886	Chromosome	2659920	2660408	-	489	0	0	0
SAOUHSC_02887	Chromosome	2660684	2661385	-	702	84	159	154
SAOUHSC_02888	Chromosome	2661993	2663048	-	1056	0	2	0
SAOUHSC_02889	Chromosome	2663175	2663303	-	129	0	0	0
SAOUHSC_02890	Chromosome	2663260	2663397	+	138	0	0	0
SAOUHSC_02891	Chromosome	2663458	2664027	+	570	0	0	1
SAOUHSC_02892	Chromosome	2664225	2664725	+	501	0	0	0
SAOUHSC_02893	Chromosome	2664945	2665175	+	231	0	0	0
SAOUHSC_02894	Chromosome	2665325	2665702	-	378	0	1	0
SAOUHSC_02895	Chromosome	2665719	2666540	-	822	0	0	0
SAOUHSC_02896	Chromosome	2666560	2666859	-	300	0	0	0
SAOUHSC_02897	Chromosome	2666990	2667547	+	558	0	0	0
SAOUHSC_02898	Chromosome	2667540	2668244	+	705	0	0	0
SAOUHSC_02899	Chromosome	2668342	2669352	+	1011	1	0	1
SAOUHSC_02900	Chromosome	2669372	2670202	+	831	1	0	1
SAOUHSC_02901	Chromosome	2670349	2671239	-	891	0	0	0
